filename,chroma_frequency,sp_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc,label
403_truck.wav,0.6054786443710327,852.8707893180544,773.0418626677064,1569.3318684895833,0.053830747251157406,-0.11459949612617493,kamyon
404_kamyon.wav,0.5269713401794434,357.9750281548183,810.1132819024195,538.6789957682291,0.009675202546296295,5.478409767150879,kamyon
404_truck.wav,0.6148801445960999,850.5764249710197,778.8031647821513,1568.3349609375,0.05420826099537037,-0.0964118093252182,kamyon
405_kamyon.wav,0.517291784286499,338.72799208742276,784.0645644917927,508.3730061848958,0.009062590422453705,5.6016340255737305,kamyon
405_truck.wav,0.6133537888526917,852.8436679830221,776.5980541795112,1573.6684163411458,0.053530092592592594,-0.09030988067388535,kamyon
406_kamyon.wav,0.5603123903274536,347.50852096100147,807.8772484521406,523.1272379557291,0.00885913990162037,5.339687347412109,kamyon
406_truck.wav,0.61668461561203,850.0040685050468,772.8415927826521,1569.0826416015625,0.054637767650462965,-0.0995994284749031,kamyon
407_kamyon.wav,0.6098184585571289,349.5897696595056,811.5916189940509,524.3733723958334,0.009351942274305556,4.867565631866455,kamyon
407_truck.wav,0.612271785736084,848.4207969141478,774.4878702846038,1565.8925374348958,0.05313675491898148,-0.10978981107473373,kamyon
408_kamyon.wav,0.6255995035171509,363.4941949531462,817.5161298704143,560.5112711588541,0.01022904007523148,5.019384860992432,kamyon
408_truck.wav,0.6037403345108032,853.3109582070642,772.970232017403,1570.12939453125,0.054511176215277776,-0.10026121139526367,kamyon
409_kamyon.wav,0.6261805295944214,348.164608457449,804.8100192544756,508.3231608072917,0.010482222945601851,4.9542365074157715,kamyon
409_truck.wav,0.617059588432312,848.508352534766,773.6884376885732,1567.5374348958333,0.054219563802083336,-0.10284118354320526,kamyon
40_kamyon.wav,0.6565180420875549,405.35484854719755,1021.1849324483968,534.8409016927084,0.011027018229166666,3.3769774436950684,kamyon
40_truck.wav,0.6191259026527405,850.5660999897693,777.0793909468092,1568.8334147135417,0.05493616174768518,-0.10582806915044785,kamyon
410_kamyon.wav,0.6209772825241089,342.1117474420807,801.9806699771201,487.2884114583333,0.010301378038194444,4.636402130126953,kamyon
410_truck.wav,0.607986569404602,852.7695559452347,775.9547643741254,1567.0389811197917,0.053455494068287035,-0.11065029352903366,kamyon
411_kamyon.wav,0.5627335906028748,347.4647647218688,819.7117777040671,503.6875406901042,0.009256998697916666,5.132518768310547,kamyon
411_truck.wav,0.6123978495597839,852.7673562135454,779.0929415206978,1571.32568359375,0.054951985677083336,-0.08708925545215607,kamyon
412_kamyon.wav,0.5607077479362488,353.2680069277994,801.2396033087812,521.4324951171875,0.009666160300925927,5.46413516998291,kamyon
412_truck.wav,0.6184936165809631,849.4152108349604,775.3875621137037,1569.1324869791667,0.05367702907986111,-0.11258319020271301,kamyon
413_kamyon.wav,0.62080979347229,396.77873769635994,851.3484017472641,621.7213948567709,0.012220594618055556,4.748905658721924,kamyon
413_truck.wav,0.6076791286468506,850.4671659752971,770.544983797912,1567.3380533854167,0.05423538773148148,-0.09015028178691864,kamyon
414_kamyon.wav,0.6649062037467957,430.3924371369572,902.9734317630066,671.1680094401041,0.012057834201388888,4.456729412078857,kamyon
